,ST_CASE,INJ_SEV,INJ_SEVNAME,STATE,STATENAME,WEATHER,WEATHERNAME
66796,540195,4,Fatal Injury (K),54,West Virginia,1,Clear
66797,540196,4,Fatal Injury (K),54,West Virginia,1,Clear
66798,540197,4,Fatal Injury (K),54,West Virginia,1,Clear
66799,540198,0,No Apparent Injury (O),54,West Virginia,1,Clear
66800,540198,4,Fatal Injury (K),54,West Virginia,1,Clear
66801,540199,0,No Apparent Injury (O),54,West Virginia,1,Clear
66802,540199,2,Suspected Minor Injury (B),54,West Virginia,1,Clear
66803,540199,4,Fatal Injury (K),54,West Virginia,1,Clear
66804,540200,4,Fatal Injury (K),54,West Virginia,2,Rain
66805,540201,1,Possible Injury (C),54,West Virginia,1,Clear
66806,540201,4,Fatal Injury (K),54,West Virginia,1,Clear
66807,540202,4,Fatal Injury (K),54,West Virginia,1,Clear
66808,540203,4,Fatal Injury (K),54,West Virginia,1,Clear
66809,540204,4,Fatal Injury (K),54,West Virginia,1,Clear
66810,540204,1,Possible Injury (C),54,West Virginia,1,Clear
66811,540204,3,Suspected Serious Injury (A),54,West Virginia,1,Clear
66812,540205,4,Fatal Injury (K),54,West Virginia,1,Clear
66813,540206,4,Fatal Injury (K),54,West Virginia,1,Clear
66814,540207,1,Possible Injury (C),54,West Virginia,1,Clear
66815,540207,4,Fatal Injury (K),54,West Virginia,1,Clear
66816,540208,4,Fatal Injury (K),54,West Virginia,1,Clear
66817,540209,0,No Apparent Injury (O),54,West Virginia,1,Clear
66818,540209,1,Possible Injury (C),54,West Virginia,1,Clear
66819,540209,4,Fatal Injury (K),54,West Virginia,1,Clear
66820,540210,4,Fatal Injury (K),54,West Virginia,1,Clear
66821,540211,4,Fatal Injury (K),54,West Virginia,2,Rain
66822,540212,4,Fatal Injury (K),54,West Virginia,1,Clear
66823,540212,0,No Apparent Injury (O),54,West Virginia,1,Clear
66824,540213,2,Suspected Minor Injury (B),54,West Virginia,2,Rain
66825,540213,4,Fatal Injury (K),54,West Virginia,2,Rain
66826,540214,4,Fatal Injury (K),54,West Virginia,1,Clear
66827,540215,3,Suspected Serious Injury (A),54,West Virginia,10,Cloudy
66828,540215,4,Fatal Injury (K),54,West Virginia,10,Cloudy
66829,540216,4,Fatal Injury (K),54,West Virginia,1,Clear
66830,540216,0,No Apparent Injury (O),54,West Virginia,1,Clear
66831,540217,4,Fatal Injury (K),54,West Virginia,1,Clear
66832,540217,3,Suspected Serious Injury (A),54,West Virginia,1,Clear
66833,540218,4,Fatal Injury (K),54,West Virginia,1,Clear
66834,540218,1,Possible Injury (C),54,West Virginia,1,Clear
66835,540219,4,Fatal Injury (K),54,West Virginia,1,Clear
66836,540220,4,Fatal Injury (K),54,West Virginia,4,Snow
66837,540220,1,Possible Injury (C),54,West Virginia,4,Snow
66838,540221,4,Fatal Injury (K),54,West Virginia,4,Snow
66839,540221,3,Suspected Serious Injury (A),54,West Virginia,4,Snow
66840,540222,0,No Apparent Injury (O),54,West Virginia,1,Clear
66841,540222,4,Fatal Injury (K),54,West Virginia,1,Clear
66842,540222,2,Suspected Minor Injury (B),54,West Virginia,1,Clear
66843,540223,4,Fatal Injury (K),54,West Virginia,1,Clear
66844,540224,4,Fatal Injury (K),54,West Virginia,1,Clear
66845,540225,4,Fatal Injury (K),54,West Virginia,4,Snow
66846,540226,4,Fatal Injury (K),54,West Virginia,1,Clear
66847,540227,4,Fatal Injury (K),54,West Virginia,1,Clear
66848,540227,3,Suspected Serious Injury (A),54,West Virginia,1,Clear
66849,540228,1,Possible Injury (C),54,West Virginia,1,Clear
66850,540228,3,Suspected Serious Injury (A),54,West Virginia,1,Clear
66851,540228,4,Fatal Injury (K),54,West Virginia,1,Clear
66852,540228,0,No Apparent Injury (O),54,West Virginia,1,Clear
66853,540229,4,Fatal Injury (K),54,West Virginia,1,Clear
66854,540230,3,Suspected Serious Injury (A),54,West Virginia,1,Clear
66855,540230,4,Fatal Injury (K),54,West Virginia,1,Clear
66856,540231,2,Suspected Minor Injury (B),54,West Virginia,1,Clear
66857,540231,4,Fatal Injury (K),54,West Virginia,1,Clear
66858,540232,4,Fatal Injury (K),54,West Virginia,1,Clear
66859,540232,0,No Apparent Injury (O),54,West Virginia,1,Clear
66860,540233,4,Fatal Injury (K),54,West Virginia,5,"Fog, Smog, Smoke"
66861,540234,0,No Apparent Injury (O),54,West Virginia,1,Clear
66862,540234,4,Fatal Injury (K),54,West Virginia,1,Clear
66863,540235,3,Suspected Serious Injury (A),54,West Virginia,1,Clear
66864,540235,4,Fatal Injury (K),54,West Virginia,1,Clear
66865,540236,4,Fatal Injury (K),54,West Virginia,1,Clear
66866,540236,0,No Apparent Injury (O),54,West Virginia,1,Clear
66867,540237,4,Fatal Injury (K),54,West Virginia,1,Clear
66868,540238,4,Fatal Injury (K),54,West Virginia,1,Clear
66869,540239,4,Fatal Injury (K),54,West Virginia,1,Clear
66870,540239,1,Possible Injury (C),54,West Virginia,1,Clear
66871,540240,4,Fatal Injury (K),54,West Virginia,1,Clear
66872,540240,3,Suspected Serious Injury (A),54,West Virginia,1,Clear
66873,540240,0,No Apparent Injury (O),54,West Virginia,1,Clear
66874,540241,4,Fatal Injury (K),54,West Virginia,2,Rain
66875,540241,0,No Apparent Injury (O),54,West Virginia,2,Rain
66876,540242,4,Fatal Injury (K),54,West Virginia,1,Clear
66877,540242,9,Unknown/Not Reported,54,West Virginia,1,Clear
66878,540243,4,Fatal Injury (K),54,West Virginia,1,Clear
66879,540244,4,Fatal Injury (K),54,West Virginia,2,Rain
66880,540245,0,No Apparent Injury (O),54,West Virginia,10,Cloudy
66881,540245,1,Possible Injury (C),54,West Virginia,10,Cloudy
66882,540245,4,Fatal Injury (K),54,West Virginia,10,Cloudy
66883,540246,3,Suspected Serious Injury (A),54,West Virginia,2,Rain
66884,540246,4,Fatal Injury (K),54,West Virginia,2,Rain
66885,540247,4,Fatal Injury (K),54,West Virginia,2,Rain
66886,540247,9,Unknown/Not Reported,54,West Virginia,2,Rain
66887,540248,4,Fatal Injury (K),54,West Virginia,2,Rain
66888,540249,4,Fatal Injury (K),54,West Virginia,10,Cloudy
66889,540249,2,Suspected Minor Injury (B),54,West Virginia,10,Cloudy
66890,540250,4,Fatal Injury (K),54,West Virginia,1,Clear
66891,540251,4,Fatal Injury (K),54,West Virginia,1,Clear
66892,540252,4,Fatal Injury (K),54,West Virginia,1,Clear
66893,540252,2,Suspected Minor Injury (B),54,West Virginia,1,Clear
66894,540252,3,Suspected Serious Injury (A),54,West Virginia,1,Clear
66895,540253,4,Fatal Injury (K),54,West Virginia,1,Clear
66896,540253,0,No Apparent Injury (O),54,West Virginia,1,Clear
66897,540253,1,Possible Injury (C),54,West Virginia,1,Clear
66898,540254,4,Fatal Injury (K),54,West Virginia,1,Clear
66899,540254,0,No Apparent Injury (O),54,West Virginia,1,Clear
66900,540255,4,Fatal Injury (K),54,West Virginia,4,Snow
66901,540255,0,No Apparent Injury (O),54,West Virginia,4,Snow
66902,540256,4,Fatal Injury (K),54,West Virginia,2,Rain
66903,540256,2,Suspected Minor Injury (B),54,West Virginia,2,Rain
66904,550001,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66905,550001,0,No Apparent Injury (O),55,Wisconsin,10,Cloudy
66906,550002,3,Suspected Serious Injury (A),55,Wisconsin,10,Cloudy
66907,550002,0,No Apparent Injury (O),55,Wisconsin,10,Cloudy
66908,550002,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66909,550003,2,Suspected Minor Injury (B),55,Wisconsin,10,Cloudy
66910,550003,3,Suspected Serious Injury (A),55,Wisconsin,10,Cloudy
66911,550003,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66912,550004,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66913,550004,0,No Apparent Injury (O),55,Wisconsin,10,Cloudy
66914,550004,1,Possible Injury (C),55,Wisconsin,10,Cloudy
66915,550005,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66916,550005,0,No Apparent Injury (O),55,Wisconsin,10,Cloudy
66917,550006,3,Suspected Serious Injury (A),55,Wisconsin,1,Clear
66918,550006,4,Fatal Injury (K),55,Wisconsin,1,Clear
66919,550008,4,Fatal Injury (K),55,Wisconsin,2,Rain
66920,550008,2,Suspected Minor Injury (B),55,Wisconsin,2,Rain
66921,550008,1,Possible Injury (C),55,Wisconsin,2,Rain
66922,550009,2,Suspected Minor Injury (B),55,Wisconsin,10,Cloudy
66923,550009,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66924,550009,0,No Apparent Injury (O),55,Wisconsin,10,Cloudy
66925,550010,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66926,550011,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66927,550011,2,Suspected Minor Injury (B),55,Wisconsin,10,Cloudy
66928,550012,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66929,550012,0,No Apparent Injury (O),55,Wisconsin,10,Cloudy
66930,550013,0,No Apparent Injury (O),55,Wisconsin,4,Snow
66931,550013,4,Fatal Injury (K),55,Wisconsin,4,Snow
66932,550014,0,No Apparent Injury (O),55,Wisconsin,10,Cloudy
66933,550014,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66934,550015,9,Unknown/Not Reported,55,Wisconsin,4,Snow
66935,550015,4,Fatal Injury (K),55,Wisconsin,4,Snow
66936,550016,4,Fatal Injury (K),55,Wisconsin,12,Freezing Rain or Drizzle
66937,550016,0,No Apparent Injury (O),55,Wisconsin,12,Freezing Rain or Drizzle
66938,550017,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66939,550017,3,Suspected Serious Injury (A),55,Wisconsin,10,Cloudy
66940,550018,4,Fatal Injury (K),55,Wisconsin,1,Clear
66941,550018,2,Suspected Minor Injury (B),55,Wisconsin,1,Clear
66942,550019,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66943,550019,1,Possible Injury (C),55,Wisconsin,10,Cloudy
66944,550020,0,No Apparent Injury (O),55,Wisconsin,10,Cloudy
66945,550020,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66946,550021,0,No Apparent Injury (O),55,Wisconsin,10,Cloudy
66947,550021,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66948,550022,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66949,550022,2,Suspected Minor Injury (B),55,Wisconsin,10,Cloudy
66950,550022,0,No Apparent Injury (O),55,Wisconsin,10,Cloudy
66951,550023,4,Fatal Injury (K),55,Wisconsin,1,Clear
66952,550024,4,Fatal Injury (K),55,Wisconsin,1,Clear
66953,550024,0,No Apparent Injury (O),55,Wisconsin,1,Clear
66954,550025,3,Suspected Serious Injury (A),55,Wisconsin,1,Clear
66955,550025,4,Fatal Injury (K),55,Wisconsin,1,Clear
66956,550026,4,Fatal Injury (K),55,Wisconsin,1,Clear
66957,550027,4,Fatal Injury (K),55,Wisconsin,4,Snow
66958,550028,4,Fatal Injury (K),55,Wisconsin,1,Clear
66959,550029,4,Fatal Injury (K),55,Wisconsin,4,Snow
66960,550030,4,Fatal Injury (K),55,Wisconsin,1,Clear
66961,550031,4,Fatal Injury (K),55,Wisconsin,1,Clear
66962,550032,4,Fatal Injury (K),55,Wisconsin,1,Clear
66963,550032,1,Possible Injury (C),55,Wisconsin,1,Clear
66964,550034,0,No Apparent Injury (O),55,Wisconsin,1,Clear
66965,550034,4,Fatal Injury (K),55,Wisconsin,1,Clear
66966,550035,3,Suspected Serious Injury (A),55,Wisconsin,1,Clear
66967,550035,4,Fatal Injury (K),55,Wisconsin,1,Clear
66968,550036,4,Fatal Injury (K),55,Wisconsin,1,Clear
66969,550036,0,No Apparent Injury (O),55,Wisconsin,1,Clear
66970,550037,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66971,550038,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66972,550038,2,Suspected Minor Injury (B),55,Wisconsin,10,Cloudy
66973,550039,3,Suspected Serious Injury (A),55,Wisconsin,1,Clear
66974,550039,4,Fatal Injury (K),55,Wisconsin,1,Clear
66975,550039,2,Suspected Minor Injury (B),55,Wisconsin,1,Clear
66976,550039,1,Possible Injury (C),55,Wisconsin,1,Clear
66977,550040,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66978,550040,1,Possible Injury (C),55,Wisconsin,10,Cloudy
66979,550040,0,No Apparent Injury (O),55,Wisconsin,10,Cloudy
66980,550040,2,Suspected Minor Injury (B),55,Wisconsin,10,Cloudy
66981,550041,4,Fatal Injury (K),55,Wisconsin,1,Clear
66982,550041,3,Suspected Serious Injury (A),55,Wisconsin,1,Clear
66983,550042,3,Suspected Serious Injury (A),55,Wisconsin,4,Snow
66984,550042,4,Fatal Injury (K),55,Wisconsin,4,Snow
66985,550043,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66986,550043,3,Suspected Serious Injury (A),55,Wisconsin,10,Cloudy
66987,550044,0,No Apparent Injury (O),55,Wisconsin,1,Clear
66988,550044,4,Fatal Injury (K),55,Wisconsin,1,Clear
66989,550045,2,Suspected Minor Injury (B),55,Wisconsin,1,Clear
66990,550045,1,Possible Injury (C),55,Wisconsin,1,Clear
66991,550045,4,Fatal Injury (K),55,Wisconsin,1,Clear
66992,550046,3,Suspected Serious Injury (A),55,Wisconsin,10,Cloudy
66993,550046,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
66994,550047,4,Fatal Injury (K),55,Wisconsin,1,Clear
66995,550047,2,Suspected Minor Injury (B),55,Wisconsin,1,Clear
66996,550048,4,Fatal Injury (K),55,Wisconsin,1,Clear
66997,550048,2,Suspected Minor Injury (B),55,Wisconsin,1,Clear
66998,550049,4,Fatal Injury (K),55,Wisconsin,4,Snow
66999,550049,1,Possible Injury (C),55,Wisconsin,4,Snow
67000,550050,4,Fatal Injury (K),55,Wisconsin,5,"Fog, Smog, Smoke"
67001,550050,1,Possible Injury (C),55,Wisconsin,5,"Fog, Smog, Smoke"
67002,550050,0,No Apparent Injury (O),55,Wisconsin,5,"Fog, Smog, Smoke"
67003,550051,4,Fatal Injury (K),55,Wisconsin,1,Clear
67004,550052,4,Fatal Injury (K),55,Wisconsin,1,Clear
67005,550052,0,No Apparent Injury (O),55,Wisconsin,1,Clear
67006,550053,2,Suspected Minor Injury (B),55,Wisconsin,1,Clear
67007,550053,4,Fatal Injury (K),55,Wisconsin,1,Clear
67008,550054,4,Fatal Injury (K),55,Wisconsin,1,Clear
67009,550054,3,Suspected Serious Injury (A),55,Wisconsin,1,Clear
67010,550055,4,Fatal Injury (K),55,Wisconsin,1,Clear
67011,550055,3,Suspected Serious Injury (A),55,Wisconsin,1,Clear
67012,550055,2,Suspected Minor Injury (B),55,Wisconsin,1,Clear
67013,550056,4,Fatal Injury (K),55,Wisconsin,1,Clear
67014,550056,0,No Apparent Injury (O),55,Wisconsin,1,Clear
67015,550057,0,No Apparent Injury (O),55,Wisconsin,1,Clear
67016,550057,3,Suspected Serious Injury (A),55,Wisconsin,1,Clear
67017,550057,4,Fatal Injury (K),55,Wisconsin,1,Clear
67018,550058,4,Fatal Injury (K),55,Wisconsin,11,Blowing Snow
67019,550058,0,No Apparent Injury (O),55,Wisconsin,11,Blowing Snow
67020,550059,4,Fatal Injury (K),55,Wisconsin,1,Clear
67021,550059,2,Suspected Minor Injury (B),55,Wisconsin,1,Clear
67022,550060,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
67023,550060,0,No Apparent Injury (O),55,Wisconsin,10,Cloudy
67024,550062,4,Fatal Injury (K),55,Wisconsin,1,Clear
67025,550062,0,No Apparent Injury (O),55,Wisconsin,1,Clear
67026,550063,4,Fatal Injury (K),55,Wisconsin,1,Clear
67027,550064,0,No Apparent Injury (O),55,Wisconsin,99,Reported as Unknown
67028,550064,4,Fatal Injury (K),55,Wisconsin,99,Reported as Unknown
67029,550065,0,No Apparent Injury (O),55,Wisconsin,5,"Fog, Smog, Smoke"
67030,550065,4,Fatal Injury (K),55,Wisconsin,5,"Fog, Smog, Smoke"
67031,550066,4,Fatal Injury (K),55,Wisconsin,1,Clear
67032,550067,4,Fatal Injury (K),55,Wisconsin,11,Blowing Snow
67033,550069,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
67034,550070,4,Fatal Injury (K),55,Wisconsin,1,Clear
67035,550070,0,No Apparent Injury (O),55,Wisconsin,1,Clear
67036,550071,0,No Apparent Injury (O),55,Wisconsin,1,Clear
67037,550071,4,Fatal Injury (K),55,Wisconsin,1,Clear
67038,550072,0,No Apparent Injury (O),55,Wisconsin,1,Clear
67039,550072,4,Fatal Injury (K),55,Wisconsin,1,Clear
67040,550075,4,Fatal Injury (K),55,Wisconsin,1,Clear
67041,550075,1,Possible Injury (C),55,Wisconsin,1,Clear
67042,550076,4,Fatal Injury (K),55,Wisconsin,1,Clear
67043,550077,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
67044,550078,3,Suspected Serious Injury (A),55,Wisconsin,4,Snow
67045,550078,4,Fatal Injury (K),55,Wisconsin,4,Snow
67046,550079,4,Fatal Injury (K),55,Wisconsin,1,Clear
67047,550080,0,No Apparent Injury (O),55,Wisconsin,10,Cloudy
67048,550080,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
67049,550080,3,Suspected Serious Injury (A),55,Wisconsin,10,Cloudy
67050,550081,4,Fatal Injury (K),55,Wisconsin,1,Clear
67051,550081,0,No Apparent Injury (O),55,Wisconsin,1,Clear
67052,550082,4,Fatal Injury (K),55,Wisconsin,1,Clear
67053,550082,0,No Apparent Injury (O),55,Wisconsin,1,Clear
67054,550083,0,No Apparent Injury (O),55,Wisconsin,1,Clear
67055,550083,1,Possible Injury (C),55,Wisconsin,1,Clear
67056,550083,4,Fatal Injury (K),55,Wisconsin,1,Clear
67057,550084,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
67058,550085,4,Fatal Injury (K),55,Wisconsin,1,Clear
67059,550086,3,Suspected Serious Injury (A),55,Wisconsin,1,Clear
67060,550086,4,Fatal Injury (K),55,Wisconsin,1,Clear
67061,550087,4,Fatal Injury (K),55,Wisconsin,1,Clear
67062,550087,3,Suspected Serious Injury (A),55,Wisconsin,1,Clear
67063,550088,3,Suspected Serious Injury (A),55,Wisconsin,1,Clear
67064,550088,5,"Injured, Severity Unknown",55,Wisconsin,1,Clear
67065,550088,4,Fatal Injury (K),55,Wisconsin,1,Clear
67066,550090,2,Suspected Minor Injury (B),55,Wisconsin,10,Cloudy
67067,550090,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
67068,550090,0,No Apparent Injury (O),55,Wisconsin,10,Cloudy
67069,550091,3,Suspected Serious Injury (A),55,Wisconsin,1,Clear
67070,550091,4,Fatal Injury (K),55,Wisconsin,1,Clear
67071,550092,2,Suspected Minor Injury (B),55,Wisconsin,1,Clear
67072,550092,4,Fatal Injury (K),55,Wisconsin,1,Clear
67073,550093,4,Fatal Injury (K),55,Wisconsin,1,Clear
67074,550094,4,Fatal Injury (K),55,Wisconsin,1,Clear
67075,550095,4,Fatal Injury (K),55,Wisconsin,1,Clear
67076,550097,4,Fatal Injury (K),55,Wisconsin,2,Rain
67077,550097,1,Possible Injury (C),55,Wisconsin,2,Rain
67078,550098,4,Fatal Injury (K),55,Wisconsin,99,Reported as Unknown
67079,550099,4,Fatal Injury (K),55,Wisconsin,1,Clear
67080,550099,2,Suspected Minor Injury (B),55,Wisconsin,1,Clear
67081,550099,1,Possible Injury (C),55,Wisconsin,1,Clear
67082,550100,4,Fatal Injury (K),55,Wisconsin,1,Clear
67083,550100,3,Suspected Serious Injury (A),55,Wisconsin,1,Clear
67084,550100,1,Possible Injury (C),55,Wisconsin,1,Clear
67085,550100,2,Suspected Minor Injury (B),55,Wisconsin,1,Clear
67086,550101,4,Fatal Injury (K),55,Wisconsin,1,Clear
67087,550101,0,No Apparent Injury (O),55,Wisconsin,1,Clear
67088,550102,4,Fatal Injury (K),55,Wisconsin,1,Clear
67089,550103,4,Fatal Injury (K),55,Wisconsin,1,Clear
67090,550104,4,Fatal Injury (K),55,Wisconsin,5,"Fog, Smog, Smoke"
67091,550105,4,Fatal Injury (K),55,Wisconsin,1,Clear
67092,550106,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
67093,550106,3,Suspected Serious Injury (A),55,Wisconsin,10,Cloudy
67094,550107,3,Suspected Serious Injury (A),55,Wisconsin,1,Clear
67095,550107,4,Fatal Injury (K),55,Wisconsin,1,Clear
67096,550108,3,Suspected Serious Injury (A),55,Wisconsin,10,Cloudy
67097,550108,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
67098,550109,4,Fatal Injury (K),55,Wisconsin,1,Clear
67099,550110,4,Fatal Injury (K),55,Wisconsin,1,Clear
67100,550110,3,Suspected Serious Injury (A),55,Wisconsin,1,Clear
67101,550111,4,Fatal Injury (K),55,Wisconsin,1,Clear
67102,550111,2,Suspected Minor Injury (B),55,Wisconsin,1,Clear
67103,550112,4,Fatal Injury (K),55,Wisconsin,1,Clear
67104,550113,4,Fatal Injury (K),55,Wisconsin,1,Clear
67105,550113,3,Suspected Serious Injury (A),55,Wisconsin,1,Clear
67106,550113,2,Suspected Minor Injury (B),55,Wisconsin,1,Clear
67107,550114,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
67108,550115,4,Fatal Injury (K),55,Wisconsin,99,Reported as Unknown
67109,550116,4,Fatal Injury (K),55,Wisconsin,1,Clear
67110,550116,0,No Apparent Injury (O),55,Wisconsin,1,Clear
67111,550116,2,Suspected Minor Injury (B),55,Wisconsin,1,Clear
67112,550117,4,Fatal Injury (K),55,Wisconsin,10,Cloudy
